age,region,education_level,education_field,occupation_category,starting_income,income_growth_rate,current_savings,savings_rate,debt_level,property_price,price_per_sqm,property_type,property_region,years_to_readiness
29,BY,bachelor,engineering,STEM,56440,0.077,10120,0.158,37944,214600,4292,Penthouse,HH,4
28,HH,none,none,SkilledTrade,32012,0.039,8580,0.111,35363,288569,4891,Penthouse,BY,11
21,NW,apprenticeship,SkilledTrade,SkilledTrade,34520,0.018,10393,0.098,13292,116402,4477,Penthouse,BE,4
20,BY,none,none,TechSelfTaught,40012,0.047,38491,0.186,36369,230180,2708,Maisonette,BY,1
29,BY,bachelor,computer_science,STEM,50990,0.06,63759,0.208,42526,243342,7374,Apartment,BY,0
30,HE,apprenticeship,Mechatronics,Mechatronics,32664,0.023,36286,0.146,1193,657758,10609,Penthouse,BE,40
28,HE,bachelor,computer_science,STEM,62024,0.07,43261,0.188,38085,401388,4316,Apartment,BY,3
28,BY,apprenticeship,Logistics,Logistics,31201,0.025,25583,0.068,39090,393960,3752,Maisonette,BE,20
27,HH,master,social_sciences,SocialCare,42600,0.025,29502,0.089,38202,636500,6700,Penthouse,NW,26
19,HE,apprenticeship,SkilledTrade,SkilledTrade,34823,0.039,40484,0.076,28685,109260,3642,Penthouse,BW,0
22,HE,apprenticeship,OfficeAdmin,OfficeAdmin,37631,0.032,9043,0.107,42427,155204,3374,Maisonette,NW,5
30,NW,master,social_sciences,SocialCare,43981,0.022,67210,0.083,6779,207675,8307,Apartment,NW,0
30,BY,apprenticeship,Logistics,Logistics,33247,0.03,57051,0.079,27856,277750,5050,Loft,BE,2
21,BE,master,economics,Finance,55523,0.051,44468,0.149,34951,333216,2848,Loft,HE,3
21,BY,apprenticeship,SkilledTrade,SkilledTrade,31150,0.036,13990,0.054,40713,627192,6744,Loft,BY,34
29,NW,none,none,Sales,43489,0.058,10604,0.113,44067,352704,11022,Apartment,BW,10
28,BY,bachelor,mathematics,STEM,49995,0.058,4711,0.232,33389,317044,6097,Apartment,HE,5
26,HH,bachelor,data_science,STEM,54011,0.069,48839,0.232,11584,730917,10593,Loft,NW,8
25,BW,apprenticeship,SkilledTrade,SkilledTrade,37266,0.029,39248,0.121,23891,732360,8616,Penthouse,HE,32
25,HH,none,none,Sales,45062,0.048,7366,0.107,43997,167376,5072,Maisonette,BW,5
19,NW,none,none,Service,24680,0.012,41344,0.094,30194,264565,7559,Maisonette,NW,25
25,BY,bachelor,mathematics,STEM,58685,0.055,34225,0.156,37206,489190,4615,Loft,HH,6
23,NW,bachelor,education,Education,40721,0.029,24718,0.099,33606,708064,6104,Apartment,HE,28
30,HH,none,none,Service,30894,0.012,5184,0.084,10250,657758,10609,Penthouse,BE,40
29,BW,master,education,Education,49584,0.03,38430,0.053,4069,674829,6957,Penthouse,HH,25
27,HE,master,social_sciences,SocialCare,36416,0.023,15760,0.055,5074,766476,7097,Penthouse,BY,40
29,HE,bachelor,social_sciences,SocialCare,35040,0.022,17502,0.091,43182,491862,11711,Loft,HE,26
26,BY,bachelor,data_science,STEM,56408,0.054,9187,0.128,35837,264565,7559,Maisonette,NW,6
24,HH,master,psychology,SocialCare,47536,0.025,47508,0.087,35259,1086930,9290,Loft,NW,40
24,BE,apprenticeship,Logistics,Logistics,32975,0.019,6820,0.121,31544,229026,5586,Penthouse,BY,9
24,HH,apprenticeship,Retail,Retail,28643,0.019,39852,0.076,18815,401388,4316,Apartment,BY,30
23,BY,master,data_science,STEM,67756,0.074,54375,0.214,31530,1337427,11431,Maisonette,HE,13
18,HE,apprenticeship,OfficeAdmin,OfficeAdmin,30259,0.018,35376,0.053,20151,657758,10609,Penthouse,BE,40
27,NW,master,data_science,STEM,77472,0.057,44263,0.115,13911,151527,2859,Loft,BW,0
28,BW,master,psychology,SocialCare,46946,0.025,37792,0.066,10782,243600,6960,Loft,NW,4
24,NW,bachelor,business,Finance,51283,0.069,53967,0.194,32698,126840,4530,Penthouse,HH,0
18,HH,apprenticeship,Mechatronics,Mechatronics,42836,0.039,23928,0.124,7738,199276,4529,Maisonette,NW,3
23,BY,none,none,Service,32459,0.018,42071,0.083,37374,332754,5367,Penthouse,BW,14
18,HE,none,none,SkilledTrade,43159,0.04,9682,0.12,11551,708064,6104,Apartment,HE,19
22,HE,none,none,Sales,45337,0.049,39363,0.118,30557,904708,11452,Maisonette,HE,20
30,BW,apprenticeship,OfficeAdmin,OfficeAdmin,37205,0.029,33078,0.054,39448,288569,4891,Penthouse,BY,11
27,BE,bachelor,engineering,STEM,52938,0.074,33798,0.13,14614,204608,6394,Maisonette,HH,1
22,BW,master,arts_humanities,Arts,35601,0.028,22929,0.067,41307,384426,4746,Maisonette,BY,18
24,NW,master,education,Education,51968,0.02,15360,0.101,36794,254082,2703,Maisonette,BW,7
28,BE,apprenticeship,Mechatronics,Mechatronics,34657,0.02,9499,0.119,24535,109260,3642,Penthouse,BW,3
18,HH,master,social_sciences,SocialCare,44493,0.02,16433,0.096,30901,800025,10667,Loft,HE,40
22,HE,apprenticeship,SkilledTrade,SkilledTrade,33068,0.026,2298,0.083,33179,497490,10815,Maisonette,HE,25
30,BE,none,none,Sales,37178,0.056,15990,0.13,9042,791896,10024,Loft,NW,18
28,HH,none,none,SkilledTrade,39871,0.024,54813,0.127,32216,384426,4746,Maisonette,BY,8
18,BW,none,none,Service,30852,0.012,24510,0.078,6790,1269216,11232,Apartment,HE,40
26,NW,apprenticeship,Mechatronics,Mechatronics,38545,0.038,45262,0.137,38101,645696,5472,Apartment,HH,20
18,BE,apprenticeship,Logistics,Logistics,30799,0.023,27564,0.088,29662,517914,7506,Loft,HE,33
28,HE,none,none,Sales,43592,0.034,68047,0.071,1126,241735,3719,Apartment,BY,0
27,BE,none,none,Service,24251,0.022,19534,0.067,30627,244992,3828,Penthouse,BE,16
24,BE,bachelor,business,Finance,42678,0.041,28627,0.227,13437,381276,10591,Penthouse,BE,5
28,BE,apprenticeship,Mechatronics,Mechatronics,35496,0.029,67484,0.055,44348,228270,7609,Penthouse,BW,0
20,NW,apprenticeship,Logistics,Logistics,30490,0.031,21366,0.125,6565,326295,7251,Maisonette,HE,10
23,BE,master,social_sciences,SocialCare,41974,0.026,20259,0.06,9522,209715,6355,Penthouse,BW,8
20,BW,bachelor,education,Education,40269,0.02,27035,0.074,41494,270135,3915,Apartment,HH,9
30,HE,bachelor,computer_science,STEM,54159,0.075,35872,0.113,26208,374484,8511,Maisonette,BW,6
18,BW,master,psychology,SocialCare,46570,0.02,31126,0.056,16328,338523,5939,Apartment,BW,13
26,BW,none,none,SkilledTrade,31426,0.025,26972,0.117,49544,244992,3828,Penthouse,BE,6
25,BW,master,economics,Finance,64977,0.04,46191,0.207,38209,373395,11315,Maisonette,BE,2
19,BY,apprenticeship,Logistics,Logistics,27364,0.038,3813,0.058,15603,497490,10815,Maisonette,HE,32
26,NW,none,none,SkilledTrade,31296,0.031,62126,0.086,6867,1086930,9290,Loft,NW,40
21,NW,none,none,Service,25168,0.018,3354,0.096,35995,854572,8062,Penthouse,NW,40
24,BW,bachelor,engineering,STEM,59025,0.061,10027,0.23,8721,556270,10114,Penthouse,BW,7
21,BW,apprenticeship,Retail,Retail,24971,0.028,41614,0.137,44659,384426,4746,Maisonette,BY,24
27,HH,apprenticeship,SkilledTrade,SkilledTrade,30652,0.035,44367,0.067,7733,551430,6127,Apartment,HH,24
26,HE,none,none,TechSelfTaught,39553,0.065,35290,0.124,15110,208737,7731,Apartment,BE,2
30,BW,bachelor,mathematics,STEM,50306,0.075,70440,0.136,15912,490268,10658,Loft,HH,4
24,NW,none,none,Service,31874,0.027,59267,0.072,32427,437360,5467,Loft,BY,21
26,BY,none,none,Sales,45671,0.052,54327,0.125,48282,362296,7876,Penthouse,BW,3
21,BY,none,none,Service,31224,0.022,39199,0.105,24845,596919,8651,Penthouse,BW,40
25,BY,master,education,Education,42750,0.03,20510,0.075,8116,645696,5472,Apartment,HH,24
21,BY,apprenticeship,Retail,Retail,30450,0.027,17589,0.147,24241,353738,4594,Apartment,BY,15
30,HE,apprenticeship,Mechatronics,Mechatronics,32754,0.028,61705,0.073,33827,393960,3752,Maisonette,BE,15
25,HH,none,none,TechSelfTaught,49338,0.047,46860,0.084,15194,187572,6468,Maisonette,BW,0
26,NW,apprenticeship,Logistics,Logistics,33241,0.012,37697,0.114,14246,690191,9721,Apartment,HH,40
25,BY,bachelor,economics,Finance,48033,0.068,39568,0.172,2632,285610,4394,Penthouse,NW,2
28,NW,master,business,Finance,52205,0.051,53070,0.185,22121,788082,8474,Maisonette,HE,13
23,BW,bachelor,arts_humanities,Arts,30915,0.026,49131,0.069,18719,227556,6321,Penthouse,BY,0
20,NW,none,none,SkilledTrade,39663,0.021,232,0.083,45373,657758,10609,Penthouse,BE,36
23,HH,none,none,SkilledTrade,35022,0.038,52258,0.087,24182,1040052,9204,Loft,NW,36
28,BY,none,none,Sales,46562,0.049,47498,0.11,29147,317044,6097,Apartment,HE,3
30,HE,apprenticeship,Logistics,Logistics,31961,0.027,15681,0.092,41810,505008,8016,Apartment,HH,26
29,BY,apprenticeship,OfficeAdmin,OfficeAdmin,33201,0.018,1538,0.084,14167,371448,5544,Loft,HE,22
28,HE,apprenticeship,SkilledTrade,SkilledTrade,31074,0.011,66594,0.069,16349,104916,3747,Loft,BY,0
24,BE,none,none,Sales,42775,0.03,44910,0.05,38554,678419,5701,Penthouse,BW,28
28,NW,bachelor,mathematics,STEM,49049,0.076,20060,0.144,18375,332754,5367,Penthouse,BW,6
19,NW,apprenticeship,OfficeAdmin,OfficeAdmin,33123,0.021,43742,0.097,22156,221116,4172,Apartment,HH,1
24,NW,none,none,Sales,32292,0.047,26186,0.146,7944,638280,5910,Apartment,HE,20
27,HH,none,none,Sales,37440,0.051,7268,0.062,10721,126840,4530,Penthouse,HH,7
30,HH,apprenticeship,Mechatronics,Mechatronics,35149,0.036,62291,0.116,31410,384748,7399,Maisonette,BW,9
28,BY,apprenticeship,SkilledTrade,SkilledTrade,37533,0.034,38300,0.14,12569,788082,8474,Maisonette,HE,29
29,BY,master,computer_science,STEM,74496,0.076,69679,0.196,5747,885278,10666,Maisonette,BE,6
28,BE,master,economics,Finance,57418,0.057,22174,0.224,31627,1250596,10781,Maisonette,BE,19
27,HE,bachelor,engineering,STEM,55872,0.065,41359,0.154,5187,229026,5586,Penthouse,BY,1
24,NW,none,none,Service,24772,0.023,15522,0.074,49827,383328,5808,Loft,HH,30
30,BY,master,education,Education,41502,0.027,9877,0.089,6679,676026,6318,Maisonette,BY,27
30,HH,master,education,Education,43330,0.021,73894,0.084,49070,888118,11242,Loft,NW,40
21,BY,bachelor,education,Education,37482,0.028,25640,0.091,36573,517914,7506,Loft,HE,20
26,HE,apprenticeship,OfficeAdmin,OfficeAdmin,33364,0.038,63772,0.084,19259,180576,2508,Penthouse,BE,0
18,HH,bachelor,education,Education,42753,0.028,31637,0.087,30724,640528,6536,Maisonette,NW,23
27,BY,bachelor,business,Finance,54603,0.057,44138,0.181,41081,338240,5285,Apartment,HH,3
23,BE,apprenticeship,SkilledTrade,SkilledTrade,44020,0.014,30868,0.073,47437,1040052,9204,Loft,NW,40
27,HH,master,arts_humanities,Arts,31702,0.028,16983,0.062,49052,811426,10538,Apartment,BY,40
21,NW,apprenticeship,Logistics,Logistics,35533,0.036,19105,0.057,47066,166750,2875,Loft,HH,7
18,BY,master,psychology,SocialCare,47392,0.021,42262,0.088,30685,750165,11541,Loft,BW,33
24,BY,master,engineering,STEM,60832,0.071,58125,0.145,27002,505967,6571,Maisonette,HE,5
26,BE,master,social_sciences,SocialCare,34296,0.021,62265,0.083,3436,278768,7336,Apartment,NW,1
27,BW,master,mathematics,STEM,67733,0.053,27039,0.122,4025,151527,2859,Loft,BW,1
21,BW,apprenticeship,Retail,Retail,29094,0.023,10624,0.085,11212,187978,3241,Apartment,BE,10
23,HE,master,engineering,STEM,66123,0.079,38029,0.159,25185,551430,6127,Apartment,HH,6
29,HE,master,computer_science,STEM,74838,0.066,47016,0.194,35690,596700,9945,Penthouse,BY,5
29,BE,apprenticeship,OfficeAdmin,OfficeAdmin,34610,0.017,61062,0.063,46894,578799,11349,Penthouse,BW,40
27,NW,master,mathematics,STEM,57222,0.067,11890,0.142,25981,254082,2703,Maisonette,BW,5
28,HH,none,none,TechSelfTaught,45937,0.055,11267,0.1,43380,766476,7097,Penthouse,BY,18
21,HE,apprenticeship,Retail,Retail,26375,0.039,51558,0.074,4601,1040052,9204,Loft,NW,40
18,BY,bachelor,data_science,STEM,60085,0.074,36008,0.235,212,136692,3797,Maisonette,NW,0
29,HE,none,none,TechSelfTaught,42505,0.063,51019,0.189,29942,775010,8158,Apartment,BW,14
20,BE,apprenticeship,OfficeAdmin,OfficeAdmin,39978,0.011,35370,0.065,48764,116402,4477,Penthouse,BE,0
22,HH,master,social_sciences,SocialCare,34241,0.023,36273,0.068,27372,732360,8616,Penthouse,HE,40
20,BY,apprenticeship,Retail,Retail,28863,0.032,46905,0.147,45143,505008,8016,Apartment,HH,25
25,BE,bachelor,mathematics,STEM,58368,0.07,55433,0.246,44855,955395,9099,Penthouse,BE,11
21,BY,master,computer_science,STEM,77890,0.07,15088,0.159,20324,265668,5109,Maisonette,HE,3
24,NW,none,none,SkilledTrade,42145,0.038,50672,0.085,32550,1214868,10473,Loft,HE,35
29,BE,master,data_science,STEM,80296,0.073,38863,0.193,43577,596700,9945,Penthouse,BY,5
29,NW,bachelor,social_sciences,SocialCare,41948,0.023,45464,0.083,23485,155204,3374,Maisonette,NW,0
20,BE,apprenticeship,Mechatronics,Mechatronics,44557,0.018,13932,0.081,1245,93027,2819,Penthouse,BW,2
25,BY,apprenticeship,SkilledTrade,SkilledTrade,33446,0.026,37181,0.069,35747,442827,4473,Loft,BY,20
24,NW,bachelor,arts_humanities,Arts,38132,0.018,5824,0.067,26980,497490,10815,Maisonette,HE,29
25,HE,bachelor,social_sciences,SocialCare,35026,0.023,27738,0.083,8371,234346,6167,Loft,BY,7
25,HE,none,none,SkilledTrade,44475,0.021,6868,0.074,867,410187,5619,Apartment,HH,19
19,BY,master,education,Education,41359,0.028,30189,0.057,11678,318528,9954,Apartment,BE,12
30,BE,master,mathematics,STEM,57338,0.054,6133,0.11,28913,285610,4394,Penthouse,NW,7
22,BW,master,arts_humanities,Arts,42673,0.018,53603,0.071,40754,221256,6146,Maisonette,HE,0
30,HH,none,none,Sales,47223,0.05,33559,0.176,15946,180576,2508,Penthouse,BE,1
27,BE,none,none,Service,31104,0.019,20856,0.09,37567,690191,9721,Apartment,HH,40
25,BY,apprenticeship,Retail,Retail,23199,0.013,3730,0.131,15760,882446,10261,Apartment,BE,40
28,BY,bachelor,mathematics,STEM,59591,0.071,22303,0.217,31921,384426,4746,Maisonette,BY,4
28,NW,bachelor,arts_humanities,Arts,31548,0.027,23213,0.072,49907,550229,11707,Penthouse,BY,30
24,BE,master,economics,Finance,55920,0.052,10762,0.131,13683,1269216,11232,Apartment,HE,21
21,BE,bachelor,data_science,STEM,52671,0.056,44536,0.222,36546,579940,5420,Loft,BY,6
25,BY,bachelor,business,Finance,46098,0.064,13166,0.136,42325,126840,4530,Penthouse,HH,2
22,HE,apprenticeship,Logistics,Logistics,32147,0.011,52023,0.106,37173,631476,11694,Maisonette,HH,40
27,NW,master,engineering,STEM,58471,0.079,30940,0.169,5587,489190,4615,Loft,HH,6
28,BW,none,none,Service,27379,0.02,40086,0.068,14000,709080,6220,Penthouse,BW,40
27,BW,master,social_sciences,SocialCare,39557,0.027,67500,0.063,33067,1068080,10270,Loft,BY,40
28,BE,apprenticeship,OfficeAdmin,OfficeAdmin,37801,0.024,40612,0.077,42819,314691,8069,Penthouse,HH,7
26,BW,bachelor,mathematics,STEM,54342,0.072,23523,0.239,800,109260,3642,Penthouse,BW,0
29,HE,apprenticeship,OfficeAdmin,OfficeAdmin,34579,0.017,58272,0.061,45544,1110899,10999,Maisonette,NW,40
25,NW,apprenticeship,Retail,Retail,25103,0.027,3087,0.104,46310,645696,5472,Apartment,HH,40
24,NW,none,none,Sales,40231,0.055,45225,0.162,41771,355607,9611,Maisonette,HH,4
28,HE,apprenticeship,Logistics,Logistics,26372,0.01,8309,0.101,24329,448857,8469,Loft,HH,40
28,BE,bachelor,arts_humanities,Arts,37769,0.016,42602,0.072,14287,254082,2703,Maisonette,BW,3
24,BY,none,none,TechSelfTaught,51992,0.047,10595,0.146,22608,568008,6762,Loft,BW,11
25,HH,bachelor,engineering,STEM,59792,0.051,55771,0.186,15318,550229,11707,Penthouse,BY,5
27,NW,apprenticeship,OfficeAdmin,OfficeAdmin,36791,0.028,38939,0.076,48472,254082,2703,Maisonette,BW,4
22,BW,apprenticeship,Logistics,Logistics,34542,0.023,12793,0.076,9038,126945,2821,Maisonette,BY,5
26,BW,apprenticeship,OfficeAdmin,OfficeAdmin,37987,0.022,13606,0.148,2875,326502,9894,Maisonette,BW,9
23,HE,none,none,Sales,48847,0.038,22533,0.171,43986,126840,4530,Penthouse,HH,1
18,BW,bachelor,economics,Finance,50324,0.058,16958,0.242,13824,741376,11584,Penthouse,NW,11
18,NW,bachelor,business,Finance,42685,0.051,32654,0.158,7870,842219,10661,Apartment,NW,19
19,HH,none,none,TechSelfTaught,38778,0.044,31710,0.193,7398,568008,6762,Loft,BW,15
30,HE,none,none,Sales,33534,0.045,55951,0.118,17612,243600,6960,Loft,NW,0
30,BE,apprenticeship,SkilledTrade,SkilledTrade,36812,0.015,36786,0.119,32424,463148,3892,Apartment,HE,31
21,HH,none,none,Service,31806,0.013,37812,0.033,37180,334656,5229,Maisonette,BE,24
20,NW,apprenticeship,Retail,Retail,24806,0.035,44975,0.054,27357,265668,5109,Maisonette,HE,9
26,NW,master,healthcare,Healthcare,52886,0.032,45538,0.094,14384,221116,4172,Apartment,HH,0
19,HE,master,education,Education,50289,0.025,20923,0.072,11485,938013,8301,Penthouse,HH,35
23,HE,master,psychology,SocialCare,36520,0.025,8864,0.061,31503,573459,8311,Loft,HH,32
27,BY,master,mathematics,STEM,63141,0.056,1227,0.154,15735,515160,8586,Loft,BE,9
26,BY,master,psychology,SocialCare,40064,0.029,44951,0.085,15331,651242,11038,Maisonette,BE,25
25,NW,apprenticeship,OfficeAdmin,OfficeAdmin,32662,0.02,13447,0.093,18690,318528,9954,Apartment,BE,15
27,BY,master,economics,Finance,53196,0.061,12887,0.162,42993,497490,10815,Maisonette,HE,8
28,HH,apprenticeship,SkilledTrade,SkilledTrade,34908,0.027,27242,0.135,15724,761588,8102,Apartment,BE,38
24,NW,none,none,TechSelfTaught,53444,0.043,33778,0.117,2437,811426,10538,Apartment,BY,16
20,BY,bachelor,economics,Finance,47037,0.051,13688,0.209,49887,116402,4477,Penthouse,BE,1
28,BY,apprenticeship,Retail,Retail,31902,0.019,69039,0.088,30022,1337427,11431,Maisonette,HE,40
27,BW,apprenticeship,OfficeAdmin,OfficeAdmin,31178,0.022,58507,0.106,13561,481797,7191,Apartment,HE,31
26,BW,apprenticeship,Mechatronics,Mechatronics,38440,0.026,32083,0.125,42061,229026,5586,Penthouse,BY,3
26,NW,none,none,TechSelfTaught,47168,0.066,18699,0.106,46334,1086930,9290,Loft,NW,20
27,BW,none,none,SkilledTrade,44439,0.031,25351,0.115,2684,1269216,11232,Apartment,HE,40
21,BY,apprenticeship,SkilledTrade,SkilledTrade,41890,0.013,4766,0.079,24980,332640,3360,Apartment,NW,17
27,HH,none,none,TechSelfTaught,36875,0.056,63987,0.124,43281,326295,7251,Maisonette,HE,2
24,BY,apprenticeship,SkilledTrade,SkilledTrade,41740,0.015,8991,0.058,38960,515160,8586,Loft,BE,31
29,HH,apprenticeship,Logistics,Logistics,35205,0.035,49556,0.059,22329,490268,10658,Loft,HH,17
18,BY,none,none,SkilledTrade,39103,0.037,18751,0.06,39919,353738,4594,Apartment,BY,17
20,BW,apprenticeship,SkilledTrade,SkilledTrade,44838,0.016,31072,0.121,49560,904708,11452,Maisonette,HE,40
29,NW,master,arts_humanities,Arts,39998,0.017,34578,0.067,11605,505008,8016,Apartment,HH,28
20,BY,bachelor,social_sciences,SocialCare,36309,0.021,41367,0.077,26990,481800,4380,Loft,NW,25
25,HH,none,none,TechSelfTaught,35463,0.055,47356,0.134,36285,627192,6744,Loft,BY,15
22,BY,bachelor,business,Finance,45296,0.067,20485,0.15,25859,758656,11854,Apartment,HH,13
21,BW,master,arts_humanities,Arts,43430,0.015,23319,0.04,42858,1068080,10270,Loft,BY,40
20,NW,bachelor,education,Education,41605,0.025,12377,0.094,35178,303870,8682,Maisonette,BW,11
19,BW,apprenticeship,Logistics,Logistics,28101,0.014,27776,0.105,15975,704880,6408,Loft,NW,40
28,BW,none,none,SkilledTrade,39364,0.028,19670,0.148,16684,955395,9099,Penthouse,BE,40
24,BW,apprenticeship,Mechatronics,Mechatronics,42598,0.026,59682,0.136,9255,794020,10730,Loft,BE,33
26,BE,master,mathematics,STEM,57268,0.072,369,0.176,20841,573459,8311,Loft,HH,9
27,HE,master,mathematics,STEM,64469,0.056,1700,0.115,31571,610736,5453,Penthouse,BW,12
23,HH,bachelor,computer_science,STEM,54101,0.06,6768,0.148,6364,505008,8016,Apartment,HH,9
24,NW,none,none,TechSelfTaught,51022,0.049,40684,0.142,20637,483408,6714,Apartment,BW,7
30,HH,apprenticeship,Retail,Retail,28631,0.016,5029,0.125,37465,437360,5467,Loft,BY,40
18,BW,master,social_sciences,SocialCare,41927,0.025,44849,0.069,44038,766476,7097,Penthouse,BY,34
25,HH,apprenticeship,Retail,Retail,30261,0.028,27430,0.126,37069,243600,6960,Loft,NW,6
20,BY,none,none,Sales,34326,0.037,3831,0.122,40282,579940,5420,Loft,BY,21
21,BE,bachelor,data_science,STEM,60473,0.068,36789,0.184,16075,151713,5619,Apartment,NW,0
23,BE,none,none,TechSelfTaught,47865,0.048,42795,0.097,31025,919448,9994,Penthouse,BW,19
20,BE,none,none,TechSelfTaught,54597,0.066,655,0.102,46600,384426,4746,Maisonette,BY,10
25,HH,master,data_science,STEM,76994,0.065,44765,0.114,17766,388830,5982,Maisonette,NW,4
30,BE,apprenticeship,OfficeAdmin,OfficeAdmin,39595,0.036,44555,0.112,33435,1068080,10270,Loft,BY,35
28,HE,apprenticeship,Mechatronics,Mechatronics,33954,0.037,43655,0.079,48160,270135,3915,Apartment,HH,4
27,HH,apprenticeship,SkilledTrade,SkilledTrade,42917,0.024,6236,0.085,31700,761588,8102,Apartment,BE,34
29,HE,apprenticeship,SkilledTrade,SkilledTrade,35529,0.037,19441,0.109,25713,221116,4172,Apartment,HH,6
22,BW,master,arts_humanities,Arts,32903,0.013,6150,0.03,21927,631476,11694,Maisonette,HH,40
24,BY,bachelor,social_sciences,SocialCare,34643,0.024,30058,0.066,45938,318528,9954,Apartment,BE,13
28,BW,none,none,Service,24807,0.014,57167,0.05,19789,630981,5393,Maisonette,BE,40
18,BE,none,none,TechSelfTaught,41489,0.057,40948,0.099,41898,732360,8616,Penthouse,HE,16
19,NW,master,healthcare,Healthcare,42360,0.032,34420,0.133,42058,374484,8511,Maisonette,BW,7
25,BW,apprenticeship,Retail,Retail,29182,0.013,48644,0.134,1130,919448,9994,Penthouse,BW,40
30,HE,apprenticeship,Logistics,Logistics,27242,0.029,948,0.149,32408,332640,3360,Apartment,NW,15
20,HE,apprenticeship,OfficeAdmin,OfficeAdmin,31528,0.012,4806,0.132,42495,116402,4477,Penthouse,BE,5
20,HE,master,computer_science,STEM,60994,0.052,33443,0.149,22836,204608,6394,Maisonette,HH,1
27,BE,master,business,Finance,64488,0.06,11343,0.146,19494,328358,8641,Apartment,HE,5
27,BY,apprenticeship,SkilledTrade,SkilledTrade,38286,0.031,46193,0.149,48623,332754,5367,Penthouse,BW,4
27,HE,apprenticeship,Logistics,Logistics,33093,0.016,51968,0.13,44991,630981,5393,Maisonette,BE,40
